safe,release_speed,plate_x,plate_z,pop_time,exchange_time,arm_strength,lead,sprint_speed,swing,delta_run_exp
1,94.5,-1.51,1.85,2.1366,0.82,77.0548,11.768,29.6,0,0.119
0,94.4,-1.77,0.98,2.073461538,0.813,80.721076923,11.768,26.6,0,-0.143
1,89.5,1.4,2.36,2.073461538,0.813,80.721076923,11.768,28.4,0,0.058
1,89.2,1.04,1.59,2.02175,0.736869565,79.271125,11.768,27.9,1,-0.053
1,93.7,-0.17,1.68,2.02175,0.736869565,79.271125,11.768,28.8,0,-0.061
1,93.7,-2.17,5.83,2.02175,0.736869565,79.271125,11.768,27.5,0,0.014
1,88.8,2.03,1.14,2.02175,0.736869565,79.271125,11.768,28.4,0,0.031
1,93.8,-0.91,3.06,1.928703704,0.704703704,83.360730769,11.406,29,1,-0.117
0,93.8,-0.6,2.9,2.039142857,0.770439024,79.09,11.134,28,1,-0.074
0,76.5,1.88,1.85,2.095952381,0.797,75.609380952,11.1685,25.4,1,-0.067
1,78.4,1.2,1.73,2.095952381,0.797,75.609380952,11.1685,26.7,0,0.016
1,93.3,0.15,2.01,2.1463125,0.841375,77.726125,11.4685,28,0,-0.055
1,79.3,-2.29,1.43,2.089666667,0.838566667,79.731068966,11.4685,29.1,1,-0.342
1,88.8,0.94,2.35,1.902870968,0.685033333,83.978285714,11.771181818,27.1,1,-0.086
1,91.3,-0.92,2.46,1.902870968,0.685033333,83.978285714,11.771181818,28.7,1,-0.06
1,83.7,-0.76,2.32,1.902870968,0.685033333,83.978285714,11.771181818,26,0,0.174
1,84.1,-0.09,0.68,1.902870968,0.685033333,83.978285714,11.771181818,27.2,0,0.061
0,90.7,-0.01,2.5,1.902870968,0.685033333,83.978285714,11.771181818,30.5,1,-0.212
0,90.9,-0.16,3.67,1.902870968,0.685033333,83.978285714,11.771181818,29.4,1,-0.067
1,82.4,-0.54,2.75,2.02175,0.736869565,79.271125,11.590846154,29.3,0,-0.046
1,93.2,-0.23,1.04,2.073461538,0.813,80.721076923,11.590846154,28,0,0.058
1,93.6,-1.14,2.42,2.02175,0.736869565,79.271125,11.590846154,28.1,0,0.122
1,93.6,-0.93,3.1,2.02175,0.736869565,79.271125,11.590846154,30.1,0,0.042
0,93.4,-0.46,2.24,2.02175,0.736869565,79.271125,11.590846154,28,0,-0.067
1,93.9,0.43,1.15,2.073461538,0.813,80.721076923,11.590846154,28.1,0,0.178
0,85.1,0.9,1.17,2.02175,0.736869565,79.271125,11.590846154,27.2,1,-0.061
0,85,-0.07,3.09,2.02175,0.736869565,79.271125,11.590846154,28,1,-0.516
1,93.5,-0.81,1.74,2.073461538,0.813,80.721076923,11.590846154,26.7,0,0.044
0,92.1,1.28,1.12,2.02175,0.736869565,79.271125,11.590846154,25.3,1,-0.083
1,88.4,-0.69,2.45,2.073461538,0.813,80.721076923,11.590846154,27.3,0,-0.053
1,87,0.88,0.71,2.073461538,0.813,80.721076923,11.590846154,27.3,0,0.038
0,93.7,0.54,0.98,2.073461538,0.813,80.721076923,11.590846154,28.2,0,0.119
1,86.8,0.51,1.86,2.073461538,0.813,80.721076923,11.590846154,25.3,1,-0.067
1,91.8,0.27,3.12,1.933481481,0.646148148,78.821461538,12.18,28,0,0.069
1,85.4,1.35,0.55,2.047583333,0.845166667,82.545521739,12.791666667,30.3,0,0.031
0,83.2,-0.25,0.73,1.99575,0.795625,80.343642857,12.791666667,27.5,0,0.058
0,82.1,-2.01,4.02,1.933481481,0.646148148,78.821461538,12.03825,28.4,0,0.102
1,84.4,0.68,0.33,1.933481481,0.646148148,78.821461538,12.03825,28.9,1,-0.055
1,84,-0.14,1.05,1.933481481,0.646148148,78.821461538,12.03825,28.7,0,0.034
1,90.3,-0.36,3.33,2.073461538,0.813,80.721076923,11.442142857,30,0,-0.053
1,92.7,0.03,2.74,2.1366,0.82,77.0548,11.442142857,27.4,0,-0.046
1,81,-0.85,1.28,2.073461538,0.813,80.721076923,11.442142857,27.5,1,-0.066
1,93.4,-0.33,3.92,2.073461538,0.813,80.721076923,11.442142857,28.1,1,-0.086
0,82.5,-0.05,2.09,2.053470588,0.804666667,79.661823529,10.278,25.9,1,-0.061
1,86.2,-0.01,2.03,2.038794872,0.750552632,78.674974359,11.783375,28.1,0,-0.042
1,80.8,1.39,-0.66,2.049210526,0.750894737,77.953947368,11.783375,28.9,0,0.058
1,92.9,-1.41,2.44,2.049210526,0.750894737,77.953947368,11.783375,27.1,0,0.122
1,78.8,-0.85,1.75,2.049210526,0.750894737,77.953947368,11.783375,29.4,0,-0.032
1,92.3,1.59,1.98,2.049210526,0.750894737,77.953947368,11.783375,27.1,0,0.042
1,82.7,-0.6,1.5,2.11625,0.8642,78.52495,11.044666667,29.9,0,0.031
1,96.4,-1.39,3.67,2.154666667,0.770888889,72.663037037,11.044666667,28.4,1,-0.342
0,85,1.37,2,2.11625,0.8642,78.52495,11.044666667,28.6,0,0.064
1,85.6,-0.53,1.53,2.027625,0.71709375,76.6291875,11.084,28,0,0.014
1,80.4,-0.38,1.86,2.027625,0.71709375,76.6291875,11.084,26.2,0,-0.042
0,83.3,-0.58,1.08,2.027625,0.71709375,76.6291875,11.084,26.5,0,0.122
1,95.6,1,2.36,2.027625,0.71709375,76.6291875,11.084,28.8,0,0.112
1,94.3,-1.41,1.91,2.027625,0.71709375,76.6291875,11.084,28,0,0.016
1,79.4,0.31,0.08,1.942823529,0.645058824,78.346941176,11.084,27.7,1,-0.067
0,83.5,-0.68,1.7,1.942823529,0.645058824,78.346941176,11.084,29.3,1,-0.386
1,97.3,-2.21,2.76,1.942823529,0.645058824,78.346941176,11.084,28.8,0,0.014
1,83.8,-2.78,3.1,2.027625,0.71709375,76.6291875,11.084,27.2,0,0.044
0,97,-0.36,4.08,1.987333333,0.667333333,75.861333333,11.021111111,26.6,0,-0.143
1,96.5,-0.21,2.94,2.054764706,0.747515152,77.434029412,11.021111111,29.2,0,-0.061
1,89.9,-0.42,1.14,2.054764706,0.747515152,77.434029412,11.021111111,28.5,0,0.031
1,81.9,-0.41,1.9,2.054764706,0.747515152,77.434029412,11.021111111,29.4,0,0.014
0,89,1.83,1.5,1.987333333,0.667333333,75.861333333,11.021111111,28.7,0,-0.228
1,93.8,-0.08,2.08,2.054764706,0.747515152,77.434029412,11.021111111,27.8,0,-0.058
1,96.2,0.13,1.64,2.054764706,0.747515152,77.434029412,11.021111111,26.7,0,0.031
1,96.5,0.47,1.56,1.965777778,0.669888889,80.5431875,11.9456,29.3,0,0.069
0,89.3,-1.85,2.59,1.965777778,0.669888889,80.5431875,11.9456,28.7,0,0.058
1,96.1,0.7,2.68,1.965777778,0.669888889,80.5431875,11.9456,27.6,0,-0.046
1,79,0.91,0.48,1.965777778,0.669888889,80.5431875,11.9456,26.2,1,-0.032
1,89.9,-0.07,2.61,1.98852381,0.71247619,78.788666667,11.9456,26.1,0,-0.117
1,82.7,0.58,0.62,2.154666667,0.770888889,72.663037037,11.931333333,27.5,1,-0.386
1,87.1,0.29,0.25,2.154666667,0.770888889,72.663037037,11.931333333,29.4,0,0.014
1,84.5,0.66,1.12,2.11625,0.8642,78.52495,11.931333333,27.3,1,-0.074
1,75.9,0.88,3.9,2.05524,0.7674,78.911458333,12.237,29.4,0,0.042
0,92,0.92,4.04,1.974818182,0.732,79.984545455,11.258,25.3,0,0.065
1,84,-1.73,0.73,1.974818182,0.732,79.984545455,11.258,28.5,0,0.048
0,93.6,0.47,1.94,2.05375,0.7300625,76.2144375,11.258,28.1,0,-0.046
1,84.5,-0.42,0.96,1.974818182,0.732,79.984545455,11.258,28.3,1,-0.074
1,85.1,-1.1,0.08,2.05375,0.7300625,76.2144375,11.258,26.7,0,0.026
0,95.8,-0.55,3.61,1.974818182,0.732,79.984545455,11.258,28.9,0,0.044
0,95.1,1.78,3.2,1.974818182,0.732,79.984545455,11.258,28.3,0,0.112
0,85.2,0.12,0.29,2.116692308,0.85175,79.058307692,11.258,27.5,1,-0.253
0,93.9,-1,3.69,1.965777778,0.669888889,80.5431875,17.265,28.7,0,-0.143
1,94.2,-1.08,2.03,1.9269,0.7406,83.2354,12.464,30.1,0,0.023
1,82.1,0.11,0.54,1.9269,0.7406,83.2354,12.464,25.7,0,0.034
1,86.3,-0.78,2.45,2.052,0.784705882,77.80975,12.464,28.4,1,-0.274
1,93.9,-0.87,1.16,2.052,0.784705882,77.80975,12.464,26.6,0,0.048
1,81.5,0.48,1.56,1.9269,0.7406,83.2354,12.464,27.1,0,0.061
1,79.7,-1.11,3.07,1.933235294,0.704117647,78.062823529,12.464,28,1,-0.074
1,80.9,0.06,1.25,1.9269,0.7406,83.2354,12.464,26.9,1,-0.053
1,76.3,1.27,1.04,1.970833333,0.681222222,78.096111111,11.179363636,28.3,0,0.023
1,81.9,0.63,2.11,2.1056,0.696566667,72.570633333,11.179363636,30,0,-0.067
1,87.2,-1.02,1.74,1.970833333,0.681222222,78.096111111,11.179363636,28.4,0,-0.084
1,87.7,0.35,2.73,2.1056,0.696566667,72.570633333,11.179363636,28.1,0,-0.104
1,82.9,-0.98,2.36,1.970833333,0.681222222,78.096111111,11.179363636,25.9,1,-0.086
0,82.9,0.44,2.91,1.970833333,0.681222222,78.096111111,11.179363636,27.1,0,-0.301
0,81.4,1.65,1.31,1.970833333,0.681222222,78.096111111,11.179363636,26.1,1,-0.074
0,84.2,0.32,1.77,1.970833333,0.681222222,78.096111111,11.179363636,27,1,-0.516
1,82.2,-1.4,1.48,2.123931034,0.764655172,76.687275862,11.179363636,27.3,0,0.064
1,82.8,-0.05,2.43,1.970833333,0.681222222,78.096111111,11.179363636,28.3,0,-0.058
0,94.5,0.99,1.35,2.047583333,0.845166667,82.545521739,11.96325,29.4,0,0.112
1,93.4,1.04,0.67,2.047583333,0.845166667,82.545521739,11.96325,28.6,0,0.015
0,83.9,0.61,1.61,2.047583333,0.845166667,82.545521739,11.96325,27.7,0,0.044
0,93.6,-0.26,3.65,2.047583333,0.845166667,82.545521739,11.96325,27.3,1,-0.516
1,93.9,0.66,2.79,1.974818182,0.732,79.984545455,12.193333333,30.3,0,-0.058
0,93.1,-2.18,3.63,2.116692308,0.85175,79.058307692,12.193333333,28.1,0,0.122
1,92.2,-0.77,2.63,1.974818182,0.732,79.984545455,12.193333333,30.1,0,-0.032
1,93.2,-0.34,2.1,1.974818182,0.732,79.984545455,12.193333333,30.1,0,-0.053
1,86.5,-0.04,0.79,1.974818182,0.732,79.984545455,12.193333333,30.1,0,0.065
1,94.2,0.52,1.5,2.116692308,0.85175,79.058307692,12.193333333,29.3,0,0.061
1,86.2,-1.92,2.63,2.116692308,0.85175,79.058307692,12.193333333,27.6,0,0.048
1,82.9,0.71,3.59,2.116692308,0.85175,79.058307692,12.193333333,29.4,0,0.065
1,89.2,-1.07,0.96,1.974818182,0.732,79.984545455,12.193333333,26.4,0,0.034
1,92.4,0.04,3.87,2.116692308,0.85175,79.058307692,12.193333333,27.9,0,0.044
1,95,0.65,4.81,1.974818182,0.732,79.984545455,12.193333333,24.7,0,0.034
1,74.3,-1.33,1.67,2.05375,0.7300625,76.2144375,12.193333333,26.5,0,0.044
1,95.3,0.95,2.56,2.052,0.784705882,77.80975,11.042285714,29,0,0.015
0,94,-1.12,1.8,2.052,0.784705882,77.80975,11.042285714,28.5,0,-0.196
1,85,0.75,1.98,2.052,0.784705882,77.80975,11.042285714,26.7,1,-0.116
0,84,-0.45,0.31,2.052,0.784705882,77.80975,11.042285714,28.3,0,-0.191
0,86.7,0.18,2.32,1.9269,0.7406,83.2354,11.042285714,27.1,1,-0.516
1,93.9,0.99,2.3,1.933235294,0.704117647,78.062823529,11.042285714,27.1,0,0.026
1,92.4,1.06,1.3,2.052,0.784705882,77.80975,11.042285714,28.8,0,0.044
1,80.8,1.22,1.29,2.077545455,0.811333333,79.597454545,12.337,23.8,0,0.014
1,92.4,0.12,2.27,2.002535714,0.682071429,77.086428571,12.337,28.8,1,-0.066
1,84,-1.24,4.26,2.095181818,0.799952381,80.649681818,11.3805,27.5,0,0.058
1,96.8,0.82,2.28,2.095952381,0.797,75.609380952,11.3805,27.6,0,-0.046
1,85.4,0.38,1.18,1.968423077,0.731269231,80.78248,9.5536,27.5,1,-0.516
1,86.9,-1.14,1.83,1.968423077,0.731269231,80.78248,9.5536,28.1,0,0.044
0,87.9,-0.32,2.53,1.968423077,0.731269231,80.78248,9.5536,27.7,1,-0.386
0,86.2,0.44,3.09,1.968423077,0.731269231,80.78248,9.5536,27.7,1,-0.516
0,95.3,0.63,2.77,2.047583333,0.845166667,82.545521739,11.420333333,25.9,1,-0.386
1,87.8,0.18,0.84,2.047583333,0.845166667,82.545521739,11.420333333,29.3,0,0.031
0,92.3,0.45,4,1.965777778,0.669888889,80.5431875,11.251,28.3,0,0.112
0,86.6,-1.68,1.97,1.965777778,0.669888889,80.5431875,11.251,28.8,0,0.064
1,86.4,-0.99,0.58,2.002535714,0.682071429,77.086428571,11.976,29.9,0,0.031
1,88.9,-0.41,1.04,2.027625,0.71709375,76.6291875,13.336,28.8,0,0.044
1,88.8,-1.93,3.25,2.027625,0.71709375,76.6291875,13.336,30.3,0,0.102
1,89.9,1.05,2.48,2.047851852,0.79537037,79.936851852,12.268928571,28.8,0,-0.084
1,94.2,0.67,2.48,2.047851852,0.79537037,79.936851852,12.268928571,28.8,0,-0.084
1,94.9,-1.03,3.38,2.047851852,0.79537037,79.936851852,12.268928571,29.4,0,0.058
1,94.9,-1.65,2.54,2.047851852,0.79537037,79.936851852,12.268928571,29.4,0,0.042
1,95.9,1.97,2.51,2.047851852,0.79537037,79.936851852,12.268928571,28.4,0,0.015
1,91.2,-1.22,1.81,2.047851852,0.79537037,79.936851852,12.268928571,26.9,0,0.031
1,89.7,1.2,1.6,2.047851852,0.79537037,79.936851852,12.268928571,30.3,0,0.026
1,87.3,-2.05,4.05,2.047851852,0.79537037,79.936851852,12.268928571,30.3,0,0.026
1,88.9,-0.07,1.8,2.047851852,0.79537037,79.936851852,12.268928571,28.8,0,-0.072
1,94.4,-0.11,3.3,2.047851852,0.79537037,79.936851852,12.268928571,30.3,0,-0.032
1,90.2,-0.01,1.26,2.047851852,0.79537037,79.936851852,12.268928571,29.1,0,0.023
1,95.4,1.62,3.32,1.985578947,0.688157895,79.291736842,12.268928571,27.6,0,0.112
1,95.1,1.84,1.56,2.047851852,0.79537037,79.936851852,12.268928571,30.1,0,0.042
0,87.8,-0.49,2.17,2.047851852,0.79537037,79.936851852,12.268928571,27.3,0,-0.072
0,84,0.98,1.53,2.047583333,0.845166667,82.545521739,12.58475,29.4,1,-0.312
1,92.4,-1.91,0.97,2.047583333,0.845166667,82.545521739,12.58475,28.9,0,0.042
0,95.4,-1.05,3.08,2.123931034,0.764655172,76.687275862,10.9335,26.2,0,0.065
1,74.2,0.84,3.55,2.047583333,0.845166667,82.545521739,11.511222222,26.6,0,0.016
1,90.7,1.09,1.77,2.047583333,0.845166667,82.545521739,11.511222222,30.1,0,0.065
0,75.3,-1.47,2.88,2.047583333,0.845166667,82.545521739,11.511222222,26,0,-0.196
1,86.7,2.49,1.56,1.99575,0.795625,80.343642857,11.511222222,27.9,0,0.016
1,92,0.78,2.48,1.99575,0.795625,80.343642857,11.511222222,27.5,0,-0.06
1,90.2,-0.25,3.24,1.99575,0.795625,80.343642857,11.511222222,27.6,0,-0.083
1,76.3,-0.21,0.78,2.047583333,0.845166667,82.545521739,11.511222222,26.9,0,0.044
1,91.4,1.35,1.96,1.99575,0.795625,80.343642857,11.511222222,29,0,0.112
1,82.8,0.05,2.55,2.016709677,0.735483871,78.656064516,11.796666667,27.3,0,-0.058
1,86.1,1.3,0.57,2.016709677,0.735483871,78.656064516,11.796666667,29.4,0,0.175
0,89.5,1.34,0.84,2.016709677,0.735483871,78.656064516,11.796666667,27.5,1,-0.074
1,86.1,0.02,0.68,2.0132,0.7652,79.280333333,11.796666667,29.4,1,-0.08
1,89,-1.58,4.18,2.0132,0.7652,79.280333333,11.796666667,29,0,0.044
0,91.4,2.07,2.3,1.950057143,0.630142857,79.634764706,11.215833333,27.9,0,0.015
0,81.8,-0.26,1.84,1.950057143,0.630142857,79.634764706,11.215833333,25.5,0,-0.516
0,82.8,-0.57,4.16,1.950057143,0.630142857,79.634764706,11.215833333,27.5,0,0.112
0,80.1,2.67,0.66,1.950057143,0.630142857,79.634764706,11.215833333,27.5,1,-0.067
0,92.9,0.07,1.71,2.123931034,0.764655172,76.687275862,11.487,27.7,1,-0.386
1,76.2,0.04,2.1,2.039142857,0.770439024,79.09,11.6214,27.1,1,-0.342
1,92.1,0.26,3.22,2.09128,0.7946,78.58468,11.6214,28.9,0,-0.104
1,94.8,-1.17,3.23,2.039142857,0.770439024,79.09,11.6214,27.5,0,0.026
1,94.2,-0.48,4.02,2.09128,0.7946,78.58468,11.6214,27.6,0,0.015
1,84.5,1.11,3.79,2.039142857,0.770439024,79.09,11.6214,28.1,0,0.064
0,89.5,-0.25,2.04,2.09128,0.7946,78.58468,11.6214,28.6,0,-0.386
1,93.9,0.35,2.15,2.039142857,0.770439024,79.09,11.6214,27,0,-0.032
1,86.1,-1.04,2.09,2.039142857,0.770439024,79.09,11.6214,28.4,0,0.044
1,78.9,-0.2,0.38,2.039142857,0.770439024,79.09,11.6214,28.7,0,0.042
1,76.5,0.58,3.01,2.09128,0.7946,78.58468,11.6214,27.5,0,-0.032
0,88.9,-1.33,1.16,2.039142857,0.770439024,79.09,11.6214,28,1,-0.27
0,91.3,0.42,2.14,2.002535714,0.682071429,77.086428571,11.518333333,27.2,1,-0.516
1,94.4,1.33,3.21,2.077545455,0.811333333,79.597454545,11.518333333,29.4,0,0.065
0,86.4,0.86,1.81,2.002535714,0.682071429,77.086428571,11.518333333,29.4,0,0.065
1,92.4,-0.03,0.33,2.002535714,0.682071429,77.086428571,11.518333333,29.4,0,0.069
0,95.1,-0.39,5.39,2.002535714,0.682071429,77.086428571,11.518333333,27.5,0,0.015
0,83.5,-0.07,2.8,2.077545455,0.811333333,79.597454545,11.518333333,27.8,1,-0.046
0,91.5,0.5,2.51,1.968423077,0.731269231,80.78248,10.729,27.2,1,-0.386
0,91.5,1.21,2.38,1.968423077,0.731269231,80.78248,10.729,29.1,0,-0.157
1,83.9,-0.99,1.44,2.023057143,0.714885714,78.123971429,11.552333333,28.9,0,0.048
0,96.8,-0.08,3.09,1.98852381,0.71247619,78.788666667,11.191333333,27.9,0,-0.228
1,95.2,0.07,2.41,1.965777778,0.669888889,80.5431875,11.191333333,29.3,1,-0.086
0,87,0.3,2.63,1.98852381,0.71247619,78.788666667,11.191333333,24.9,1,-0.067
1,94.7,-1.12,2.36,1.965777778,0.669888889,80.5431875,11.191333333,28.9,0,0.112
0,93.7,0.24,2.71,1.98852381,0.71247619,78.788666667,11.191333333,29.2,0,-0.083
0,91.8,1.09,1.24,2.09128,0.7946,78.58468,11.0982,27.7,0,-0.228
1,93.6,0.05,2.81,2.09128,0.7946,78.58468,11.0982,29,0,-0.067
1,89.7,-0.69,3.31,2.039142857,0.770439024,79.09,11.0982,27.9,1,-0.516
1,80.2,-1.99,4.01,2.09128,0.7946,78.58468,11.0982,29.8,0,0.034
1,84,1.1,1.62,2.038478261,0.800913043,79.266826087,8.812,28.7,1,-0.342
1,92.8,1.53,2.94,2.038478261,0.800913043,79.266826087,8.812,28.9,0,0.065
1,95.9,-2.07,3.06,2.054764706,0.747515152,77.434029412,8.812,28.1,0,0.122
1,91.7,-2.12,1.88,2.047583333,0.845166667,82.545521739,11.479714286,27.4,0,0.122
0,96,-0.71,2.66,2.047583333,0.845166667,82.545521739,11.479714286,25.6,1,-0.386
1,80.2,1.21,1.5,2.047583333,0.845166667,82.545521739,11.479714286,28.5,0,0.026
0,78.1,-0.63,2.11,1.99575,0.795625,80.343642857,11.479714286,27.8,0,-0.386
1,95,-1.24,3.1,2.047583333,0.845166667,82.545521739,11.479714286,29.4,1,-0.386
1,97.4,0.21,1.37,1.974818182,0.732,79.984545455,11.426,29.2,0,0.065
1,97.9,-0.77,5.26,1.974818182,0.732,79.984545455,11.426,29.4,0,0.015
0,91.9,0.07,2.83,1.942823529,0.645058824,78.346941176,11.629625,28.1,1,-0.386
1,72.3,-0.11,2,1.942823529,0.645058824,78.346941176,11.629625,28.4,0,-0.052
1,77.2,2.1,1.28,1.942823529,0.645058824,78.346941176,11.629625,27.9,0,0.034
0,72.4,-0.51,2.71,1.942823529,0.645058824,78.346941176,11.629625,30.5,0,-0.066
0,80.2,0.49,0.91,1.942823529,0.645058824,78.346941176,11.629625,29.3,0,-0.228
1,82.7,1.63,1.41,1.942823529,0.645058824,78.346941176,11.629625,26.2,0,0.044
0,84,0.06,2.41,1.942823529,0.645058824,78.346941176,11.629625,26.1,1,-0.274
1,76,0.43,-0.28,1.942823529,0.645058824,78.346941176,11.629625,25.9,0,0.044
0,86.4,-1.44,1.37,1.933481481,0.646148148,78.821461538,11.222,30,1,-0.201
1,80.7,2.22,1.71,1.959214286,0.735538462,82.342071429,11.222,27.9,0,0.058
1,91.6,-1.03,1.75,1.933481481,0.646148148,78.821461538,11.222,29.2,0,0.023
0,80.6,1.1,0.73,1.933481481,0.646148148,78.821461538,11.222,29.2,0,0.073
0,85.7,-0.82,1.22,1.933481481,0.646148148,78.821461538,11.222,27.9,1,-0.386
1,94.3,0.07,1.41,1.959214286,0.735538462,82.342071429,11.222,30.5,0,0.065
0,73.3,-0.61,1.53,1.933481481,0.646148148,78.821461538,11.222,27.8,0,-0.196
0,85.4,-1.2,1.92,1.933481481,0.646148148,78.821461538,11.222,27.1,0,-0.196
1,92.9,-0.15,2.48,1.933481481,0.646148148,78.821461538,11.222,30.5,0,-0.067
0,91.2,1.44,3.09,1.933481481,0.646148148,78.821461538,11.222,26.4,0,-0.143
1,78.1,1.41,1.14,1.970833333,0.681222222,78.096111111,11.192111110999999,28.8,0,0.014
1,91.4,-0.25,2.23,2.123931034,0.764655172,76.687275862,11.192111110999999,29.2,0,-0.061
0,75.2,-0.8,0.52,1.970833333,0.681222222,78.096111111,11.192111110999999,25.3,0,-0.228
1,91.7,-0.59,4.62,2.123931034,0.764655172,76.687275862,11.192111110999999,27.1,0,0.026
0,86.4,-1.43,0.98,2.123931034,0.764655172,76.687275862,11.192111110999999,27.5,0,0.174
1,87.1,-0.85,1.86,2.123931034,0.764655172,76.687275862,11.192111110999999,28.4,0,0.031
1,91.9,0.8,2.06,2.1056,0.696566667,72.570633333,11.192111110999999,28.7,0,-0.072
0,75,-0.08,2.62,1.970833333,0.681222222,78.096111111,11.192111110999999,28.1,0,-0.116
0,92.1,0.08,3.28,1.970833333,0.681222222,78.096111111,11.192111110999999,28.8,0,-0.046
1,90.7,0.61,2.05,2.1056,0.696566667,72.570633333,10.796333333,27.7,0,0.061
1,89.6,-0.54,1.91,2.1056,0.696566667,72.570633333,10.796333333,28.8,0,-0.032
1,86.4,0.31,1.85,1.972692308,0.728,80.692923077,10.796333333,28.9,1,-0.386
1,73.9,0.98,1.36,2.1056,0.696566667,72.570633333,10.796333333,28.3,1,-0.052
0,79.9,-0.65,0.88,1.972692308,0.728,80.692923077,10.796333333,26.6,1,-0.516
1,75,-0.27,0.71,1.972692308,0.728,80.692923077,10.796333333,28.5,0,0.015
1,95.1,-0.03,2.28,1.928703704,0.704703704,83.360730769,12.089,29.3,1,-0.386
1,79.4,0.08,0.27,1.928703704,0.704703704,83.360730769,12.089,28.3,0,0.034
1,91,-0.79,1.93,2.09128,0.7946,78.58468,11.316,28.6,1,-0.074
1,88.4,0.18,2.18,2.039142857,0.770439024,79.09,11.316,25.6,0,-0.067
1,88.9,1.43,2.15,2.039142857,0.770439024,79.09,11.316,28.1,1,-0.086
1,90.8,-0.02,0.85,1.970833333,0.681222222,78.096111111,11.14,27.1,0,0.026
1,92.1,-2.03,2.93,2.123931034,0.764655172,76.687275862,11.14,28,0,0.023
0,85.5,0.5,1.8,2.123931034,0.764655172,76.687275862,11.14,26.3,0,-0.228
1,77,1.4,2.91,1.99575,0.795625,80.343642857,12.55675,29.9,0,0.016
1,93,-1.54,2.82,1.99575,0.795625,80.343642857,12.55675,28.8,0,0.073
1,93.2,-0.33,0.18,2.047583333,0.845166667,82.545521739,12.55675,28.1,0,0.048
1,86.7,1.77,2.28,2.047583333,0.845166667,82.545521739,12.55675,29.4,0,0.061
0,82,0.44,1.58,2.095181818,0.799952381,80.649681818,10.400333333,27.1,1,-0.516
0,84.4,0.1,1.05,2.095181818,0.799952381,80.649681818,10.400333333,26.1,1,-0.516
1,92.3,-0.75,2.35,1.99575,0.795625,80.343642857,11.526,28.8,0,-0.072
1,91.5,1.73,1.26,2.047583333,0.845166667,82.545521739,11.526,27.5,0,0.069
1,74.2,0.17,2.31,2.047583333,0.845166667,82.545521739,11.526,29.3,0,0.016
1,90.3,2.3,2.96,1.99575,0.795625,80.343642857,11.526,27.6,0,0.016
1,77,-0.31,2.22,2.047583333,0.845166667,82.545521739,11.526,27.5,1,-0.074
1,78.7,0.24,1.67,2.047583333,0.845166667,82.545521739,11.526,30.1,1,-0.074
0,78.2,0.54,1.34,2.047583333,0.845166667,82.545521739,11.526,26,1,-0.196
1,91.9,1.62,3.08,1.99575,0.795625,80.343642857,11.526,29.1,0,0.014
1,85.6,0.36,0.66,1.99575,0.795625,80.343642857,11.526,29.4,1,-0.066
1,86,1.01,0.95,2.047583333,0.845166667,82.545521739,11.526,29.4,0,0.031
1,92,1.74,2.09,2.047583333,0.845166667,82.545521739,11.526,27.9,0,0.016
1,91.2,-0.4,2.73,2.047583333,0.845166667,82.545521739,11.526,30.3,0,-0.084
1,92.5,0.08,1.77,1.99575,0.795625,80.343642857,11.526,29.4,1,-0.516
1,78.9,1.93,0.79,2.047583333,0.845166667,82.545521739,11.526,28.6,0,0.069
1,79.1,1.01,0.25,2.047583333,0.845166667,82.545521739,11.526,28.6,0,0.015
1,85.4,0.13,0.91,1.99575,0.795625,80.343642857,11.526,26.7,1,-0.386
1,83.6,0.85,1.48,2.016709677,0.735483871,78.656064516,12.1645,27.6,1,-0.386
1,92,0.56,2.24,2.0132,0.7652,79.280333333,12.1645,28.5,0,-0.032
0,85.3,0.39,1.48,1.970727273,0.743545455,82.363090909,12.04475,28.4,1,-0.516
1,82.8,-1.71,0.97,2.006583333,0.6975,76.5995,12.04475,28.1,0,0.031
1,88.4,-1.04,1.62,2.029384615,0.752846154,79.440153846,12.04475,29.6,1,-0.342
1,95.4,1.25,3.48,2.029384615,0.752846154,79.440153846,12.04475,28.4,0,0.044
0,83.9,1.14,0.97,1.896913043,0.701409091,83.481086957,11.658888889,30.1,1,-0.216
0,81.7,-0.52,0.83,1.896913043,0.701409091,83.481086957,11.658888889,27.7,0,-0.191
1,93.4,-0.51,1.67,1.896913043,0.701409091,83.481086957,11.658888889,29,0,0.042
1,86,-0.61,1.64,1.896913043,0.701409091,83.481086957,11.658888889,29.8,0,-0.032
1,94.9,-0.89,2.22,1.896913043,0.701409091,83.481086957,11.658888889,28.7,1,-0.084
1,94.4,-0.54,2.61,2.047851852,0.79537037,79.936851852,11.439090909,28.8,0,-0.067
1,91.4,-0.43,2.32,2.0823,0.75805,76.212,11.439090909,26.8,0,-0.083
1,92.7,-1.41,3.19,2.0823,0.75805,76.212,11.439090909,29.4,0,0.044
1,81.9,0.22,0.29,2.0823,0.75805,76.212,11.439090909,28.4,0,0.014
1,91.5,0.2,1.97,1.985578947,0.688157895,79.291736842,11.439090909,27,0,-0.061
1,92.7,0.32,2.54,1.985578947,0.688157895,79.291736842,11.439090909,25.1,0,-0.032
1,85.1,-0.41,2.41,2.0823,0.75805,76.212,11.439090909,29.2,1,-0.08
1,87.5,-2.05,2.86,1.985578947,0.688157895,79.291736842,11.439090909,27.3,0,0.064
