batter_name,description,bb_type,events,Bases,outs_when_up,on_1b,on_2b,on_3b,delta_run_exp,hard_hit,chase,whiff,height,width,plate_x,plate_z,release_speed,release_spin_rate,launch_speed,p_throws,pitch_name,called_strike,line_drive,fly_ball,ground_ball,game_year
Cody Bellinger,ball,ball,NA,1st & 2nd,2,572041,592626,NA,0.063,NA,NA,NA,Low Out Of Zone,Right,0.44,1.31,94.5,2269,NA,R,Sinker,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,1st & 2nd,2,572041,592626,NA,-0.071,NA,0,0,Low,Left,-0.42,2.28,94.5,2229,NA,R,Sinker,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,strikeout,No Runners,0,NA,NA,NA,-0.175,NA,NA,NA,Low,Left,-0.58,1.71,93,2366,NA,L,Sinker,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.019,NA,NA,NA,Low,Left Out Of Zone,-1.07,2.26,92.7,2356,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.052,NA,NA,NA,Middle,Middle,0.01,2.51,90.9,2202,NA,L,Sinker,1,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.04,NA,NA,NA,Middle,Right,0.69,2.7,91.2,2287,NA,L,Sinker,1,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,single,1st & 2nd,2,608369,501896,NA,0.872,1,0,0,Low,Middle,-0.01,2.18,92.7,2278,97.2,L,Sinker,0,0,0,1,2019
Cody Bellinger,foul,foul,NA,1st & 2nd,2,608369,501896,NA,-0.129,0,1,0,Low,Right Out Of Zone,0.88,2.09,92.4,2283,80.9,L,Sinker,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,1st & 2nd,2,608369,501896,NA,-0.073,0,0,0,High,Right,0.63,3.18,91.8,2263,78.7,L,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st & 2nd,2,608369,501896,NA,0.103,NA,NA,NA,Middle,Left Out Of Zone,-1.06,2.67,79.8,2138,NA,L,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st & 2nd,2,608369,501896,NA,0.053,NA,NA,NA,Low Out Of Zone,Right,0.37,1.38,91.8,2287,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st & 2nd,2,608369,501896,NA,0.046,NA,NA,NA,Middle,Right Out Of Zone,1.13,2.66,91.5,2254,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,single,No Runners,1,NA,NA,NA,0.241,1,0,0,Middle,Right,0.39,2.61,92.5,2372,100.6,L,Sinker,0,0,0,1,2019
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.028,NA,NA,NA,Low Out Of Zone,Right,0.63,1.46,93.4,2432,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,1,NA,NA,NA,-0.169,0,0,0,Low,Left,-0.54,1.83,84.9,1901,55.3,R,Slider,0,0,0,1,2019
Cody Bellinger,foul,foul,NA,No Runners,1,NA,NA,NA,-0.037,NA,1,0,Low Out Of Zone,Right,0.62,1.58,86.7,1944,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.028,NA,NA,NA,Low Out Of Zone,Right,0.7,-0.23,88.6,2011,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,hit_into_play,line_drive,line_drive,No Runners,0,NA,NA,NA,-0.175,0,1,0,Low,Right Out Of Zone,1.48,1.75,86.6,1927,84.6,R,Slider,0,1,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.019,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,0.83,0.9,86.5,1862,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.052,0,0,0,Low,Right,0.56,2.31,85.7,1873,75.7,R,Slider,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.04,NA,NA,NA,High,Right,0.3,3.57,92.9,2039,NA,R,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,fly_ball,No Runners,0,NA,NA,NA,-0.32,1,0,0,Middle,Left,-0.38,2.56,85.2,2666,95.6,R,Slider,0,0,1,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.103,NA,NA,NA,Low Out Of Zone,Right,0.49,0.61,87.3,NA,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.042,NA,NA,NA,Low,Left Out Of Zone,-1.61,2.07,89.1,1175,NA,R,Split-Finger,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.061,1,0,0,Middle,Middle,0.22,2.65,93.4,2298,100.6,R,Sinker,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.05,NA,NA,NA,Middle,Left Out Of Zone,-0.75,2.5,82.5,2511,NA,R,Slider,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.037,NA,NA,NA,Middle,Right Out Of Zone,1.24,2.76,91.9,2324,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,walk,No Runners,1,NA,NA,NA,0.218,NA,NA,NA,High Out Of Zone,Left,-0.6,4.13,94.9,2371,NA,R,Sinker,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.061,NA,NA,NA,Middle,Right,0.27,2.34,93.3,2494,NA,R,Sinker,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.083,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,1.42,1.21,82.7,2716,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.046,NA,NA,NA,Middle,Middle,-0.22,2.67,80.6,2734,NA,R,Slider,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.049,NA,NA,NA,Low,Right Out Of Zone,1.81,1.82,86.7,NA,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.028,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,1.49,1.49,85.6,NA,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,strikeout,No Runners,0,NA,NA,NA,-0.217,NA,NA,NA,Low,Right,0.29,2.03,95.5,2445,NA,R,Sinker,1,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.073,NA,1,1,Low Out Of Zone,Middle,0.11,1.43,88.2,2758,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.054,NA,NA,NA,Middle,Left Out Of Zone,-1.3,2.6,88.4,1312,NA,R,Split-Finger,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.027,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,1.37,1.55,89.3,2675,NA,R,Cutter,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.04,NA,NA,NA,Low,Right,0.68,2.06,87.9,1824,NA,R,Split-Finger,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,2nd,1,NA,608369,NA,0.099,NA,NA,NA,High,Left Out Of Zone,-1.86,3.48,88.5,1906,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,2nd,1,NA,608369,NA,0.056,NA,NA,NA,Low Out Of Zone,Right,0.48,1.42,84.8,1359,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,2nd,1,NA,608369,NA,0.046,NA,NA,NA,Middle,Left Out Of Zone,-1.04,2.63,84.2,1294,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,hit_into_play,line_drive,double,No Runners,0,NA,NA,NA,0.475,1,1,0,Middle,Left Out Of Zone,-0.89,2.61,85.1,1254,102.8,R,Changeup,0,1,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.078,NA,NA,NA,Middle,Left Out Of Zone,-0.82,2.85,89.3,1957,NA,R,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.136,NA,NA,NA,Low Out Of Zone,Right,0.46,1.27,84.8,1378,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.068,NA,NA,NA,Low Out Of Zone,Right,0.42,0.45,73.3,2438,NA,R,Curveball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.037,NA,NA,NA,Low,Left Out Of Zone,-1.08,2.23,88.2,2092,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,2,NA,NA,NA,-0.081,0,0,0,Low,Left,-0.25,1.93,89.4,1592,72.6,R,Changeup,0,0,0,1,2019
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.011,NA,NA,NA,Low Out Of Zone,Left,-0.41,0.45,87.7,1605,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.026,NA,NA,NA,High,Right Out Of Zone,0.76,3.22,92.3,1996,NA,R,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.019,NA,NA,NA,Low,Left Out Of Zone,-0.84,1.87,77.5,2520,NA,R,Curveball,1,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,sac_fly,3rd,1,NA,NA,457759,-0.184,0,0,0,Middle,Left,-0.52,2.81,87.5,1416,94.7,R,Changeup,0,0,1,0,2019
Cody Bellinger,hit_into_play,line_drive,line_drive,No Runners,0,NA,NA,NA,-0.32,1,0,0,Middle,Middle,0.07,2.98,90.9,2342,95.8,L,4-Seam Fastball,0,1,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,0,0,High,Right,0.63,3.63,83.6,2416,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,1,0,High,Left Out Of Zone,-1.12,3.2,84.8,2269,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.103,NA,NA,NA,High Out Of Zone,Middle,0.2,4.03,91.1,2224,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.073,NA,NA,NA,Middle,Left Out Of Zone,-1.11,2.34,78.3,2478,NA,L,Curveball,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.054,NA,NA,NA,Low,Left Out Of Zone,-1.37,1.86,85.1,2332,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.027,NA,NA,NA,Low,Left Out Of Zone,-1.9,1.91,86.4,2291,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.04,NA,NA,NA,Middle,Left,-0.66,2.88,90.5,2219,NA,L,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,home_run,Bases Loaded,2,572041,571771,547943,3.214,1,0,0,Middle,Left,-0.65,2.7,86.3,2331,107.7,L,Cutter,0,0,1,0,2019
Cody Bellinger,ball,ball,NA,Bases Loaded,2,572041,571771,547943,0.117,NA,NA,NA,Low,Left Out Of Zone,-1.56,2.05,86.4,2455,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,fly_ball,1st,0,572041,NA,NA,-0.35,0,0,0,Middle,Middle,0.02,2.69,91.4,2404,91,L,4-Seam Fastball,0,0,1,0,2019
Cody Bellinger,blocked_ball,blocked_ball,NA,1st,0,572041,NA,NA,0.065,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-2,0.13,85.8,2345,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,1st,0,572041,NA,NA,-0.096,0,0,0,Middle,Middle,0.19,2.96,89.6,2251,83,L,Cutter,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,1st,0,572041,NA,NA,-0.086,NA,NA,NA,Middle,Left Out Of Zone,-0.86,2.49,84.8,2378,NA,L,Cutter,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,0,572041,NA,NA,0.073,NA,NA,NA,High,Right Out Of Zone,0.71,3.35,85.4,2372,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,single,2nd,2,NA,571771,NA,0.818,1,0,0,Middle,Middle,-0.09,2.59,92.2,2473,96.4,L,4-Seam Fastball,0,0,0,1,2019
Cody Bellinger,foul,foul,NA,2nd,2,NA,571771,NA,0,0,1,0,Middle,Left Out Of Zone,-1.23,2.74,91.3,2446,70.2,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,2nd,2,NA,571771,NA,0.02,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.62,0.84,87,2425,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,2nd,2,NA,571771,NA,-0.075,NA,0,1,High,Middle,-0.18,3.63,91.7,2486,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,foul_tip,foul_tip,NA,2nd,2,NA,571771,NA,-0.042,NA,0,0,High,Left,-0.27,3.23,91.4,2406,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,ground_ball,1st & 2nd,1,457759,571771,NA,-0.585,0,0,0,High,Right,0.55,3.37,91.4,2434,82.9,L,4-Seam Fastball,0,0,0,1,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,1st & 2nd,1,457759,571771,NA,-0.085,NA,1,1,Low Out Of Zone,Left Out Of Zone,-0.75,1.54,87.3,2588,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,hit_into_play,popup,popup,No Runners,0,NA,NA,NA,-0.32,0,0,0,Middle,Left,-0.62,2.35,87.5,2412,79.5,L,Cutter,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.091,0,0,0,High,Right,0.31,3.24,92.2,2182,62.6,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.121,NA,NA,NA,Middle,Left Out Of Zone,-1.52,2.9,92.8,2235,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.054,NA,NA,NA,High Out Of Zone,Middle,0.16,3.87,91.9,2215,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.05,NA,NA,NA,High,Left Out Of Zone,-1.09,3.18,91.7,2304,NA,L,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.037,NA,NA,NA,High Out Of Zone,Left Out Of Zone,-2.06,3.73,92.1,2265,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,0,NA,NA,NA,-0.217,NA,1,1,High Out Of Zone,Right,0.53,3.92,92.6,2303,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.042,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.02,0.24,80.4,2450,NA,L,Curveball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.019,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.36,1.32,92.5,2343,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.052,NA,0,1,High,Right,0.54,3.22,92.6,2321,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.04,0,1,0,Low,Left Out Of Zone,-0.76,2.22,89.2,2376,70.5,L,Cutter,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,grounded_into_double_play,1st,0,457759,NA,NA,-0.815,1,0,0,Low,Left,-0.54,2.16,88.3,2331,95.7,L,Cutter,0,0,0,1,2019
Cody Bellinger,called_strike,called_strike,NA,1st,0,457759,NA,NA,-0.108,NA,NA,NA,Low,Middle,0.02,2.01,92.6,2285,NA,L,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,0,457759,NA,NA,0.176,NA,NA,NA,Low,Left Out Of Zone,-1.03,1.78,89,2430,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,0,457759,NA,NA,0.113,NA,NA,NA,Low,Left Out Of Zone,-2.02,1.7,92.8,2375,NA,L,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,0,457759,NA,NA,0.073,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1,1.59,89.6,2464,NA,L,Cutter,0,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,fly_ball,No Runners,2,NA,NA,NA,-0.115,0,1,0,Middle,Left Out Of Zone,-0.75,2.36,88.7,2300,75.3,L,Cutter,0,0,1,0,2019
Cody Bellinger,hit_into_play,line_drive,single,1st,2,608369,NA,NA,0.272,0,1,0,Low Out Of Zone,Middle,-0.06,1.19,91.2,2407,71.9,R,Sinker,0,1,0,0,2019
Cody Bellinger,foul,foul,NA,1st,2,608369,NA,NA,-0.09,NA,0,0,Low,Left,-0.28,1.9,90.9,2404,NA,R,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,2,608369,NA,NA,0.076,NA,NA,NA,Middle,Left Out Of Zone,-2.31,2.54,77.6,2288,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,2,608369,NA,NA,0.037,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.92,1.62,91,2421,NA,R,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,2,608369,NA,NA,0.031,NA,NA,NA,High Out Of Zone,Middle,0.19,3.98,88.7,2345,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,1st,2,608369,NA,NA,-0.041,0,0,0,Middle,Right,0.27,2.71,89.4,2404,77.1,R,Sinker,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,2,NA,NA,NA,-0.138,NA,1,1,High,Left Out Of Zone,-0.84,3.33,91.3,2328,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.038,NA,NA,NA,High Out Of Zone,Middle,0.17,3.86,91.2,2375,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.033,0,1,0,Low,Left Out Of Zone,-0.8,1.96,79.9,2250,69.2,R,Slider,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.024,NA,NA,NA,Low,Left Out Of Zone,-1.99,2.07,91.6,2419,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.012,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.11,1.54,78.9,2239,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.019,NA,NA,NA,Middle,Left Out Of Zone,-0.84,2.64,80.2,2241,NA,R,Slider,1,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,strikeout,1st,2,457759,NA,NA,-0.161,NA,1,1,High Out Of Zone,Right,0.38,4.06,93.1,2277,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,1st,2,457759,NA,NA,-0.073,NA,NA,NA,Low,Middle,-0.22,1.92,93.6,2358,NA,R,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,1st,2,457759,NA,NA,-0.045,NA,1,1,Low Out Of Zone,Middle,-0.2,1.33,87.7,2005,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,1st,2,457759,NA,NA,0.034,NA,NA,NA,High Out Of Zone,Middle,-0.09,5.24,88.4,2474,NA,R,Slider,0,0,0,0,2019
Cody Bellinger,foul_tip,foul_tip,strikeout,No Runners,0,NA,NA,NA,-0.175,NA,1,0,High Out Of Zone,Middle,0.18,3.89,92.1,2389,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.061,0,0,0,Middle,Right,0.52,2.53,89.6,2409,72.2,R,Cutter,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.05,NA,NA,NA,High,Middle,0.02,3.17,79.6,2761,NA,R,Curveball,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.037,NA,NA,NA,Low Out Of Zone,Right,0.24,1.11,79.8,2780,NA,R,Curveball,0,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,fly_ball,1st,0,621035,NA,NA,-0.326,1,0,0,Middle,Left,-0.38,2.38,91.8,2257,100.7,R,4-Seam Fastball,0,0,1,0,2019
Cody Bellinger,foul,foul,NA,1st,0,621035,NA,NA,-0.067,0,0,0,High,Right,0.48,3.15,91.4,2387,74.8,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,hit_into_play,fly_ball,home_run,No Runners,0,NA,NA,NA,0.928,1,1,0,High,Left Out Of Zone,-0.95,3,88.6,2109,105.1,R,Sinker,0,0,1,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,0,0,Low,Left,-0.53,2.3,88,2131,NA,R,Changeup,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,1,0,Middle,Right Out Of Zone,0.94,2.43,92.5,2428,NA,R,Cutter,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.103,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,1.42,0.86,83.7,2702,NA,R,Curveball,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.073,0,0,0,High,Right,0.37,3.11,91.7,2337,71.1,R,Cutter,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.054,NA,NA,NA,High,Right Out Of Zone,1.12,3.49,93.6,2341,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.027,NA,NA,NA,High,Right Out Of Zone,1.4,3.09,92.8,2302,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.04,NA,NA,NA,Middle,Left,-0.7,2.42,92.1,2181,NA,R,Sinker,1,0,0,0,2019
Cody Bellinger,hit_into_play,line_drive,double,No Runners,2,NA,NA,NA,0.275,0,0,0,High,Right,0.49,3.03,94.9,2544,59.4,R,4-Seam Fastball,0,1,0,0,2019
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,0,NA,0,0,High,Right,0.41,3.39,94,2566,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,2,NA,NA,NA,-0.026,NA,0,1,High,Right,0.39,3.11,94.3,2469,NA,R,4-Seam Fastball,0,0,0,0,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.019,NA,NA,NA,High,Middle,0.09,3.25,94.1,2524,NA,R,4-Seam Fastball,1,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,strikeout,2nd & 3rd,2,NA,608369,621035,-0.488,NA,1,1,Low Out Of Zone,Right Out Of Zone,1.3,1.36,90.1,1911,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,2nd & 3rd,2,NA,608369,621035,0,0,1,0,Low Out Of Zone,Right,0.46,1.07,82.3,2271,83.9,L,Slider,0,0,0,0,2019
Cody Bellinger,blocked_ball,blocked_ball,NA,2nd & 3rd,2,NA,608369,621035,0.093,NA,NA,NA,Low Out Of Zone,Middle,0.06,0.75,81.9,2317,NA,L,Slider,0,0,0,0,2019
Cody Bellinger,swinging_strike,swinging_strike,NA,2nd & 3rd,2,NA,608369,621035,-0.138,NA,1,1,Low Out Of Zone,Right,0.25,1.52,82.1,2311,NA,L,Slider,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,2nd & 3rd,2,NA,608369,621035,-0.099,NA,0,0,Middle,Middle,-0.03,2.56,90.6,1922,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,2nd & 3rd,2,NA,608369,621035,0.039,NA,NA,NA,Middle,Right Out Of Zone,1.66,2.59,89.9,1959,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,0,NA,NA,NA,-0.236,1,0,0,Low,Middle,0,2.21,90.1,2007,102.3,L,Sinker,0,0,0,1,2019
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.05,NA,NA,NA,Low,Left,-0.31,2.28,89.8,1996,NA,L,Sinker,1,0,0,0,2019
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.037,NA,NA,NA,Middle,Right Out Of Zone,1.54,2.37,89.4,1807,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,hit_into_play,ground_ball,ground_ball,1st,1,457759,NA,NA,-0.393,0,1,0,Low,Left Out Of Zone,-0.83,1.67,91,1923,69.6,L,Sinker,0,0,0,1,2019
Cody Bellinger,ball,ball,NA,1st,1,457759,NA,NA,0.038,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-0.77,1.6,90.4,1906,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,1st,1,457759,NA,NA,-0.055,NA,0,0,Low,Left,-0.29,1.81,90.6,2008,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,walk,Bases Loaded,2,607461,657077,431145,0.844,NA,NA,NA,High,Right Out Of Zone,1.38,3.54,89.9,1902,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,ball,ball,NA,Bases Loaded,2,607461,657077,431145,0.28,NA,NA,NA,High Out Of Zone,Right Out Of Zone,1.4,3.78,90,1936,NA,L,Sinker,0,0,0,0,2019
Cody Bellinger,blocked_ball,blocked_ball,NA,Bases Loaded,2,607461,657077,431145,0.182,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-0.86,0.87,83,1813,NA,L,Changeup,0,0,0,0,2019
Cody Bellinger,foul,foul,NA,Bases Loaded,2,607461,657077,431145,-0.205,0,0,0,Low,Middle,-0.05,1.7,89.5,1914,64.1,L,Sinker,0,0,0,0,2019
